Degrees_C,Wind_Speed,TotalCount,date_month,date_day,date_hour,date_dayofweek
3,6.0,378.0,12,15,9,6
3,3.0,155.0,12,15,8,6
3,4.0,73.0,12,15,7,6
3,8.0,42.0,12,15,6,6
4,13.0,55.0,12,15,5,6
5,9.0,105.0,12,15,4,6
5,8.0,294.0,12,15,3,6
5,7.0,261.0,12,15,2,6
5,5.0,277.0,12,15,1,6
5,8.0,425.0,12,15,0,6
4,3.0,581.0,12,14,23,5
4,5.0,497.0,12,14,22,5
4,4.0,604.0,12,14,21,5
5,6.0,607.0,12,14,20,5
4,7.0,511.0,12,14,19,5
4,6.0,700.0,12,14,18,5
4,6.0,1758.0,12,14,17,5
5,8.0,2472.0,12,14,16,5
4,8.0,4326.0,12,14,15,5
4,9.0,5011.0,12,14,14,5
4,9.0,4990.0,12,14,13,5
4,8.0,4528.0,12,14,12,5
6,8.0,4069.0,12,14,11,5
5,6.0,2695.0,12,14,10,5
4,8.0,1444.0,12,14,9,5
4,10.0,455.0,12,14,8,5
4,7.0,174.0,12,14,7,5
4,8.0,127.0,12,14,6,5
4,8.0,60.0,12,14,5,5
4,6.0,64.0,12,14,4,5
4,7.0,299.0,12,14,3,5
5,7.0,313.0,12,14,2,5
6,8.0,312.0,12,14,1,5
4,3.0,411.0,12,14,0,5
6,6.0,314.0,12,13,23,4
6,6.0,433.0,12,13,22,4
5,6.0,461.0,12,13,21,4
6,7.0,479.0,12,13,20,4
6,6.0,650.0,12,13,19,4
6,4.0,972.0,12,13,18,4
6,5.0,1822.0,12,13,17,4
7,5.0,2204.0,12,13,16,4
7,4.0,2486.0,12,13,15,4
8,6.0,2767.0,12,13,14,4
8,6.0,2901.0,12,13,13,4
7,6.0,2876.0,12,13,12,4
7,5.0,2390.0,12,13,11,4
5,4.0,1626.0,12,13,10,4
5,5.0,940.0,12,13,9,4
4,5.0,402.0,12,13,8,4
4,5.0,200.0,12,13,7,4
5,4.0,123.0,12,13,6,4
6,5.0,68.0,12,13,5,4
5,3.0,51.0,12,13,4,4
5,4.0,51.0,12,13,3,4
6,3.0,96.0,12,13,2,4
6,2.0,84.0,12,13,1,4
6,5.0,155.0,12,13,0,4
7,3.0,137.0,12,12,23,3
7,3.0,235.0,12,12,22,3
7,4.0,271.0,12,12,21,3
7,3.0,324.0,12,12,20,3
7,3.0,555.0,12,12,19,3
7,3.0,918.0,12,12,18,3
6,3.0,1583.0,12,12,17,3
6,4.0,1837.0,12,12,16,3
5,5.0,2058.0,12,12,15,3
5,5.0,2262.0,12,12,14,3
5,5.0,2382.0,12,12,13,3
4,5.0,2466.0,12,12,12,3
4,4.0,1974.0,12,12,11,3
3,4.0,1245.0,12,12,10,3
2,3.0,783.0,12,12,9,3
2,3.0,275.0,12,12,8,3
2,3.0,198.0,12,12,7,3
1,2.0,106.0,12,12,6,3
2,4.0,53.0,12,12,5,3
1,3.0,36.0,12,12,4,3
2,4.0,74.0,12,12,3,3
2,3.0,93.0,12,12,2,3
3,5.0,67.0,12,12,1,3
6,3.0,145.0,12,12,0,3
3,4.0,165.0,12,11,23,2
2,2.0,218.0,12,11,22,2
2,2.0,250.0,12,11,21,2
3,4.0,291.0,12,11,20,2
4,3.0,347.0,12,11,19,2
4,2.0,608.0,12,11,18,2
5,3.0,1397.0,12,11,17,2
6,4.0,2040.0,12,11,16,2
6,4.0,2378.0,12,11,15,2
6,4.0,2550.0,12,11,14,2
6,6.0,2859.0,12,11,13,2
6,3.0,2863.0,12,11,12,2
5,5.0,2352.0,12,11,11,2
5,6.0,1644.0,12,11,10,2
4,6.0,905.0,12,11,9,2
4,6.0,551.0,12,11,8,2
4,4.0,226.0,12,11,7,2
4,5.0,162.0,12,11,6,2
4,6.0,73.0,12,11,5,2
5,4.0,30.0,12,11,4,2
5,7.0,46.0,12,11,3,2
6,7.0,74.0,12,11,2,2
6,6.0,55.0,12,11,1,2
2,3.0,136.0,12,11,0,2
7,6.0,176.0,12,10,23,1
6,5.0,199.0,12,10,22,1
7,6.0,196.0,12,10,21,1
8,6.0,245.0,12,10,20,1
8,10.0,325.0,12,10,19,1
12,11.0,449.0,12,10,18,1
12,13.0,1256.0,12,10,17,1
11,13.0,1791.0,12,10,16,1
11,11.0,1943.0,12,10,15,1
10,10.0,2171.0,12,10,14,1
9,8.0,2501.0,12,10,13,1
8,9.0,2590.0,12,10,12,1
6,8.0,2087.0,12,10,11,1
5,5.0,1333.0,12,10,10,1
4,5.0,785.0,12,10,9,1
4,8.0,424.0,12,10,8,1
4,6.0,307.0,12,10,7,1
3,4.0,152.0,12,10,6,1
3,4.0,80.0,12,10,5,1
2,3.0,22.0,12,10,4,1
2,3.0,158.0,12,10,3,1
1,2.0,108.0,12,10,2,1
1,2.0,79.0,12,10,1,1
6,7.0,91.0,12,10,0,1
1,2.0,159.0,12,9,23,0
1,3.0,162.0,12,9,22,0
0,2.0,214.0,12,9,21,0
3,3.0,274.0,12,9,20,0
3,3.0,328.0,12,9,19,0
4,3.0,550.0,12,9,18,0
4,3.0,1313.0,12,9,17,0
6,4.0,1969.0,12,9,16,0
6,4.0,2349.0,12,9,15,0
7,5.0,2617.0,12,9,14,0
7,6.0,2962.0,12,9,13,0
7,7.0,3207.0,12,9,12,0
6,8.0,2243.0,12,9,11,0
6,8.0,1626.0,12,9,10,0
6,8.0,862.0,12,9,9,0
7,8.0,483.0,12,9,8,0
7,8.0,257.0,12,9,7,0
7,8.0,132.0,12,9,6,0
7,6.0,70.0,12,9,5,0
6,5.0,41.0,12,9,4,0
5,3.0,32.0,12,9,3,0
4,1.0,131.0,12,9,2,0
6,4.0,94.0,12,9,1,0
0,2.0,130.0,12,9,0,0
6,8.0,113.0,12,8,23,6
6,10.0,219.0,12,8,22,6
6,11.0,267.0,12,8,21,6
6,10.0,276.0,12,8,20,6
6,8.0,391.0,12,8,19,6
6,10.0,475.0,12,8,18,6
7,9.0,935.0,12,8,17,6
8,10.0,2545.0,12,8,16,6
8,9.0,3631.0,12,8,15,6
9,10.0,3956.0,12,8,14,6
9,9.0,3854.0,12,8,13,6
9,9.0,3613.0,12,8,12,6
8,10.0,2963.0,12,8,11,6
8,9.0,1226.0,12,8,10,6
8,7.0,306.0,12,8,9,6
8,7.0,167.0,12,8,8,6
9,9.0,72.0,12,8,7,6
10,9.0,39.0,12,8,6,6
11,8.0,34.0,12,8,5,6
11,13.0,99.0,12,8,4,6
11,13.0,201.0,12,8,3,6
10,12.0,202.0,12,8,2,6
9,12.0,264.0,12,8,1,6
6,4.0,451.0,12,8,0,6
10,10.0,596.0,12,7,23,5
9,7.0,652.0,12,7,22,5
9,8.0,714.0,12,7,21,5
9,9.0,705.0,12,7,20,5
9,7.0,941.0,12,7,19,5
9,6.0,1589.0,12,7,18,5
9,6.0,2676.0,12,7,17,5
9,2.0,4016.0,12,7,16,5
10,6.0,4418.0,12,7,15,5
10,5.0,5199.0,12,7,14,5
10,6.0,5351.0,12,7,13,5
10,6.0,4984.0,12,7,12,5
9,4.0,4457.0,12,7,11,5
9,4.0,3216.0,12,7,10,5
9,5.0,1485.0,12,7,9,5
8,5.0,400.0,12,7,8,5
8,5.0,171.0,12,7,7,5
8,5.0,106.0,12,7,6,5
8,6.0,54.0,12,7,5,5
8,5.0,79.0,12,7,4,5
8,6.0,152.0,12,7,3,5
8,5.0,177.0,12,7,2,5
8,5.0,222.0,12,7,1,5
9,9.0,307.0,12,7,0,5
8,5.0,343.0,12,6,23,4
8,6.0,420.0,12,6,22,4
8,5.0,406.0,12,6,21,4
9,5.0,508.0,12,6,20,4
9,6.0,547.0,12,6,19,4
9,6.0,745.0,12,6,18,4
9,6.0,1562.0,12,6,17,4
10,4.0,2110.0,12,6,16,4
10,5.0,2208.0,12,6,15,4
11,7.0,2517.0,12,6,14,4
11,6.0,2590.0,12,6,13,4
12,6.0,2578.0,12,6,12,4
12,7.0,2100.0,12,6,11,4
12,7.0,1473.0,12,6,10,4
11,7.0,813.0,12,6,9,4
11,7.0,397.0,12,6,8,4
11,6.0,273.0,12,6,7,4
11,6.0,137.0,12,6,6,4
11,5.0,58.0,12,6,5,4
11,5.0,49.0,12,6,4,4
11,5.0,70.0,12,6,3,4
11,5.0,115.0,12,6,2,4
12,7.0,104.0,12,6,1,4
8,5.0,148.0,12,6,0,4
12,7.0,247.0,12,5,23,3
11,8.0,249.0,12,5,22,3
10,8.0,226.0,12,5,21,3
10,9.0,349.0,12,5,20,3
9,10.0,532.0,12,5,19,3
9,9.0,1000.0,12,5,18,3
8,9.0,1691.0,12,5,17,3
8,9.0,1932.0,12,5,16,3
8,8.0,2404.0,12,5,15,3
7,8.0,2698.0,12,5,14,3
7,7.0,2787.0,12,5,13,3
6,6.0,2851.0,12,5,12,3
6,6.0,2199.0,12,5,11,3
6,6.0,1577.0,12,5,10,3
5,5.0,904.0,12,5,9,3
5,6.0,497.0,12,5,8,3
4,4.0,226.0,12,5,7,3
4,4.0,105.0,12,5,6,3
3,3.0,70.0,12,5,5,3
4,3.0,56.0,12,5,4,3
5,5.0,120.0,12,5,3,3
5,6.0,101.0,12,5,2,3
6,5.0,117.0,12,5,1,3
12,8.0,134.0,12,5,0,3
6,5.0,218.0,12,4,23,2
6,5.0,384.0,12,4,22,2
6,4.0,272.0,12,4,21,2
5,4.0,360.0,12,4,20,2
6,4.0,493.0,12,4,19,2
6,6.0,581.0,12,4,18,2
6,4.0,1153.0,12,4,17,2
5,3.0,1563.0,12,4,16,2
7,4.0,1841.0,12,4,15,2
7,6.0,2138.0,12,4,14,2
7,4.0,2300.0,12,4,13,2
6,6.0,2133.0,12,4,12,2
6,4.0,1675.0,12,4,11,2
5,5.0,1156.0,12,4,10,2
3,5.0,779.0,12,4,9,2
3,4.0,513.0,12,4,8,2
3,3.0,253.0,12,4,7,2
2,1.0,116.0,12,4,6,2
3,3.0,40.0,12,4,5,2
4,3.0,25.0,12,4,4,2
4,2.0,94.0,12,4,3,2
4,2.0,114.0,12,4,2,2
4,2.0,91.0,12,4,1,2
6,6.0,99.0,12,4,0,2
2,1.0,157.0,12,3,23,1
2,1.0,183.0,12,3,22,1
5,3.0,194.0,12,3,21,1
5,3.0,226.0,12,3,20,1
6,3.0,272.0,12,3,19,1
6,4.0,518.0,12,3,18,1
6,4.0,1091.0,12,3,17,1
7,3.0,1689.0,12,3,16,1
8,3.0,2071.0,12,3,15,1
8,4.0,2375.0,12,3,14,1
8,4.0,2541.0,12,3,13,1
8,4.0,2462.0,12,3,12,1
7,5.0,2095.0,12,3,11,1
6,4.0,1343.0,12,3,10,1
5,3.0,778.0,12,3,9,1
5,3.0,475.0,12,3,8,1
5,3.0,293.0,12,3,7,1
6,3.0,145.0,12,3,6,1
6,3.0,67.0,12,3,5,1
6,5.0,43.0,12,3,4,1
6,6.0,105.0,12,3,3,1
6,5.0,120.0,12,3,2,1
6,5.0,161.0,12,3,1,1
2,2.0,113.0,12,3,0,1
6,5.0,144.0,12,2,23,0
6,4.0,177.0,12,2,22,0
5,4.0,293.0,12,2,21,0
7,4.0,267.0,12,2,20,0
6,3.0,315.0,12,2,19,0
6,4.0,608.0,12,2,18,0
6,4.0,1259.0,12,2,17,0
6,3.0,1360.0,12,2,16,0
6,3.0,1627.0,12,2,15,0
6,4.0,2412.0,12,2,14,0
6,4.0,2681.0,12,2,13,0
6,3.0,2654.0,12,2,12,0
5,3.0,2068.0,12,2,11,0
3,4.0,1456.0,12,2,10,0
2,4.0,785.0,12,2,9,0
1,2.0,464.0,12,2,8,0
1,4.0,205.0,12,2,7,0
1,4.0,110.0,12,2,6,0
1,3.0,80.0,12,2,5,0
2,2.0,30.0,12,2,4,0
3,4.0,100.0,12,2,3,0
2,4.0,107.0,12,2,2,0
1,4.0,92.0,12,2,1,0
6,4.0,170.0,12,2,0,0
2,2.0,324.0,12,1,23,6
2,3.0,223.0,12,1,22,6
1,2.0,284.0,12,1,21,6
2,3.0,293.0,12,1,20,6
2,3.0,440.0,12,1,19,6
2,3.0,691.0,12,1,18,6
3,2.0,1031.0,12,1,17,6
4,4.0,2669.0,12,1,16,6
5,4.0,4155.0,12,1,15,6
6,3.0,4794.0,12,1,14,6
6,3.0,4426.0,12,1,13,6
7,3.0,4127.0,12,1,12,6
5,2.0,3339.0,12,1,11,6
4,3.0,1370.0,12,1,10,6
3,3.0,511.0,12,1,9,6
2,2.0,207.0,12,1,8,6
2,2.0,97.0,12,1,7,6
2,3.0,74.0,12,1,6,6
2,2.0,65.0,12,1,5,6
2,2.0,182.0,12,1,4,6
1,2.0,313.0,12,1,3,6
1,2.0,133.0,12,1,2,6
-1,2.0,355.0,12,1,1,6
1,3.0,461.0,12,1,0,6
0,0.0,564.0,11,30,23,5
0,1.0,686.0,11,30,22,5
1,1.0,747.0,11,30,21,5
1,2.0,878.0,11,30,20,5
1,2.0,1257.0,11,30,19,5
2,2.0,1613.0,11,30,18,5
2,2.0,3256.0,11,30,17,5
4,1.0,4950.0,11,30,16,5
6,2.0,5398.0,11,30,15,5
6,2.0,5551.0,11,30,14,5
6,2.0,5192.0,11,30,13,5
6,2.0,4823.0,11,30,12,5
3,1.0,4059.0,11,30,11,5
1,1.0,2659.0,11,30,10,5
-1,1.0,1333.0,11,30,9,5
-3,1.0,402.0,11,30,8,5
-2,1.0,168.0,11,30,7,5
-2,1.0,115.0,11,30,6,5
-2,1.0,58.0,11,30,5,5
-2,1.0,70.0,11,30,4,5
-1,1.0,305.0,11,30,3,5
-1,1.0,252.0,11,30,2,5
-1,1.0,294.0,11,30,1,5
-1,1.0,311.0,11,30,0,5
2,2.0,354.0,11,29,23,4
3,2.0,408.0,11,29,22,4
2,2.0,415.0,11,29,21,4
2,2.0,410.0,11,29,20,4
3,3.0,537.0,11,29,19,4
3,3.0,764.0,11,29,18,4
3,2.0,1718.0,11,29,17,4
5,3.0,2300.0,11,29,16,4
6,2.0,2268.0,11,29,15,4
6,4.0,2856.0,11,29,14,4
6,4.0,2998.0,11,29,13,4
6,4.0,2867.0,11,29,12,4
5,5.0,2470.0,11,29,11,4
5,4.0,1706.0,11,29,10,4
4,5.0,969.0,11,29,9,4
4,5.0,476.0,11,29,8,4
4,4.0,292.0,11,29,7,4
4,4.0,157.0,11,29,6,4
4,4.0,55.0,11,29,5,4
4,5.0,57.0,11,29,4,4
4,3.0,70.0,11,29,3,4
4,3.0,140.0,11,29,2,4
4,3.0,127.0,11,29,1,4
1,1.0,166.0,11,29,0,4
3,2.0,306.0,11,28,23,3
4,3.0,335.0,11,28,22,3
5,3.0,357.0,11,28,21,3
5,2.0,436.0,11,28,20,3
5,3.0,688.0,11,28,19,3
6,6.0,966.0,11,28,18,3
6,3.0,1584.0,11,28,17,3
6,7.0,2046.0,11,28,16,3
7,6.0,2279.0,11,28,15,3
8,5.0,2366.0,11,28,14,3
8,5.0,2423.0,11,28,13,3
9,5.0,2186.0,11,28,12,3
9,5.0,1818.0,11,28,11,3
9,5.0,1252.0,11,28,10,3
9,5.0,739.0,11,28,9,3
9,5.0,509.0,11,28,8,3
9,5.0,346.0,11,28,7,3
10,5.0,133.0,11,28,6,3
10,5.0,72.0,11,28,5,3
9,4.0,60.0,11,28,4,3
10,4.0,116.0,11,28,3,3
10,4.0,153.0,11,28,2,3
9,3.0,134.0,11,28,1,3
4,3.0,170.0,11,28,0,3
9,4.0,228.0,11,27,23,2
10,4.0,274.0,11,27,22,2
10,4.0,256.0,11,27,21,2
10,4.0,384.0,11,27,20,2
9,3.0,492.0,11,27,19,2
9,3.0,586.0,11,27,18,2
9,4.0,1145.0,11,27,17,2
9,4.0,1538.0,11,27,16,2
9,5.0,1814.0,11,27,15,2
9,5.0,2269.0,11,27,14,2
9,5.0,2480.0,11,27,13,2
9,4.0,2423.0,11,27,12,2
9,4.0,1943.0,11,27,11,2
9,3.0,1333.0,11,27,10,2
8,3.0,718.0,11,27,9,2
8,2.0,500.0,11,27,8,2
7,1.0,208.0,11,27,7,2
6,1.0,141.0,11,27,6,2
5,1.0,52.0,11,27,5,2
5,1.0,48.0,11,27,4,2
5,1.0,142.0,11,27,3,2
5,1.0,147.0,11,27,2,2
6,1.0,118.0,11,27,1,2
9,4.0,107.0,11,27,0,2
8,1.0,183.0,11,26,23,1
10,2.0,235.0,11,26,22,1
11,3.0,181.0,11,26,21,1
11,4.0,217.0,11,26,20,1
12,4.0,307.0,11,26,19,1
11,3.0,382.0,11,26,18,1
11,3.0,684.0,11,26,17,1
12,4.0,1135.0,11,26,16,1
11,4.0,1944.0,11,26,15,1
10,4.0,2230.0,11,26,14,1
10,4.0,2846.0,11,26,13,1
10,4.0,2738.0,11,26,12,1
10,3.0,2131.0,11,26,11,1
10,3.0,1506.0,11,26,10,1
9,3.0,1032.0,11,26,9,1
9,2.0,575.0,11,26,8,1
10,4.0,281.0,11,26,7,1
10,2.0,175.0,11,26,6,1
10,2.0,55.0,11,26,5,1
10,3.0,54.0,11,26,4,1
10,2.0,138.0,11,26,3,1
10,2.0,96.0,11,26,2,1
10,2.0,67.0,11,26,1,1
8,2.0,106.0,11,26,0,1
10,2.0,267.0,11,25,23,0
10,2.0,198.0,11,25,22,0
10,2.0,205.0,11,25,21,0
10,3.0,331.0,11,25,20,0
10,3.0,413.0,11,25,19,0
10,3.0,631.0,11,25,18,0
9,2.0,1095.0,11,25,17,0
9,3.0,1239.0,11,25,16,0
9,3.0,1478.0,11,25,15,0
9,4.0,1998.0,11,25,14,0
9,3.0,2422.0,11,25,13,0
9,3.0,2416.0,11,25,12,0
9,4.0,1834.0,11,25,11,0
8,4.0,1373.0,11,25,10,0
8,2.0,713.0,11,25,9,0
8,3.0,521.0,11,25,8,0
8,2.0,219.0,11,25,7,0
8,3.0,122.0,11,25,6,0
9,3.0,61.0,11,25,5,0
9,3.0,55.0,11,25,4,0
8,3.0,161.0,11,25,3,0
9,2.0,310.0,11,25,2,0
7,1.0,236.0,11,25,1,0
10,2.0,444.0,11,25,0,0
8,2.0,929.0,11,24,23,6
8,2.0,436.0,11,24,22,6
8,1.0,314.0,11,24,21,6
8,2.0,375.0,11,24,20,6
8,2.0,526.0,11,24,19,6
8,2.0,547.0,11,24,18,6
8,2.0,956.0,11,24,17,6
9,2.0,2488.0,11,24,16,6
9,1.0,3443.0,11,24,15,6
9,2.0,3268.0,11,24,14,6
9,1.0,3188.0,11,24,13,6
9,1.0,3381.0,11,24,12,6
9,2.0,2879.0,11,24,11,6
9,1.0,1181.0,11,24,10,6
8,1.0,362.0,11,24,9,6
8,0.0,196.0,11,24,8,6
8,1.0,87.0,11,24,7,6
8,2.0,70.0,11,24,6,6
9,2.0,43.0,11,24,5,6
8,2.0,107.0,11,24,4,6
8,2.0,307.0,11,24,3,6
8,2.0,261.0,11,24,2,6
8,2.0,428.0,11,24,1,6
8,2.0,426.0,11,24,0,6
8,3.0,457.0,11,23,23,5
8,1.0,555.0,11,23,22,5
8,2.0,605.0,11,23,21,5
8,3.0,711.0,11,23,20,5
9,3.0,1018.0,11,23,19,5
9,3.0,1306.0,11,23,18,5
9,3.0,2637.0,11,23,17,5
9,3.0,4009.0,11,23,16,5
9,3.0,4372.0,11,23,15,5
9,3.0,4496.0,11,23,14,5
8,4.0,4205.0,11,23,13,5
8,5.0,3906.0,11,23,12,5
8,8.0,3287.0,11,23,11,5
9,7.0,2154.0,11,23,10,5
9,9.0,1080.0,11,23,9,5
9,9.0,326.0,11,23,8,5
9,8.0,136.0,11,23,7,5
9,8.0,93.0,11,23,6,5
9,7.0,47.0,11,23,5,5
9,6.0,57.0,11,23,4,5
9,6.0,247.0,11,23,3,5
9,7.0,204.0,11,23,2,5
8,5.0,238.0,11,23,1,5
8,2.0,252.0,11,23,0,5
9,3.0,356.0,11,22,23,4
9,4.0,483.0,11,22,22,4
8,4.0,323.0,11,22,21,4
8,3.0,525.0,11,22,20,4
8,3.0,584.0,11,22,19,4
8,4.0,875.0,11,22,18,4
7,3.0,1725.0,11,22,17,4
8,3.0,2383.0,11,22,16,4
8,3.0,2545.0,11,22,15,4
8,3.0,2778.0,11,22,14,4
8,3.0,2747.0,11,22,13,4
8,5.0,2784.0,11,22,12,4
8,4.0,2227.0,11,22,11,4
8,3.0,1562.0,11,22,10,4
8,3.0,862.0,11,22,9,4
7,3.0,478.0,11,22,8,4
7,3.0,275.0,11,22,7,4
7,4.0,124.0,11,22,6,4
7,3.0,35.0,11,22,5,4
6,3.0,44.0,11,22,4,4
5,2.0,64.0,11,22,3,4
6,2.0,79.0,11,22,2,4
6,2.0,107.0,11,22,1,4
8,3.0,132.0,11,22,0,4
6,3.0,227.0,11,21,23,3
6,4.0,248.0,11,21,22,3
5,3.0,250.0,11,21,21,3
6,3.0,389.0,11,21,20,3
6,3.0,471.0,11,21,19,3
6,4.0,564.0,11,21,18,3
6,3.0,1119.0,11,21,17,3
6,4.0,1595.0,11,21,16,3
6,4.0,1980.0,11,21,15,3
6,4.0,2037.0,11,21,14,3
6,4.0,2251.0,11,21,13,3
6,5.0,2282.0,11,21,12,3
6,3.0,1587.0,11,21,11,3
6,5.0,716.0,11,21,10,3
6,3.0,530.0,11,21,9,3
5,3.0,380.0,11,21,8,3
5,3.0,154.0,11,21,7,3
3,3.0,140.0,11,21,6,3
1,3.0,62.0,11,21,5,3
0,1.0,55.0,11,21,4,3
0,1.0,108.0,11,21,3,3
0,1.0,116.0,11,21,2,3
2,2.0,89.0,11,21,1,3
6,3.0,155.0,11,21,0,3
5,3.0,222.0,11,20,23,2
4,2.0,318.0,11,20,22,2
3,2.0,308.0,11,20,21,2
3,2.0,343.0,11,20,20,2
4,3.0,550.0,11,20,19,2
5,4.0,576.0,11,20,18,2
5,2.0,1163.0,11,20,17,2
6,3.0,1628.0,11,20,16,2
6,3.0,1981.0,11,20,15,2
7,3.0,2245.0,11,20,14,2
7,4.0,2268.0,11,20,13,2
8,3.0,2026.0,11,20,12,2
7,4.0,1485.0,11,20,11,2
6,3.0,1048.0,11,20,10,2
4,2.0,881.0,11,20,9,2
4,3.0,550.0,11,20,8,2
4,2.0,295.0,11,20,7,2
3,2.0,102.0,11,20,6,2
2,2.0,48.0,11,20,5,2
2,2.0,17.0,11,20,4,2
2,2.0,69.0,11,20,3,2
2,2.0,74.0,11,20,2,2
1,1.0,61.0,11,20,1,2
2,1.0,69.0,11,20,0,2
2,1.0,158.0,11,19,23,1
3,3.0,239.0,11,19,22,1
4,3.0,256.0,11,19,21,1
4,3.0,301.0,11,19,20,1
4,2.0,437.0,11,19,19,1
3,2.0,541.0,11,19,18,1
3,2.0,948.0,11,19,17,1
3,2.0,1159.0,11,19,16,1
5,1.0,1398.0,11,19,15,1
6,2.0,1854.0,11,19,14,1
5,2.0,2243.0,11,19,13,1
4,2.0,2310.0,11,19,12,1
4,1.0,1947.0,11,19,11,1
3,1.0,1229.0,11,19,10,1
1,1.0,847.0,11,19,9,1
-2,1.0,582.0,11,19,8,1
-1,2.0,309.0,11,19,7,1
0,3.0,184.0,11,19,6,1
0,3.0,100.0,11,19,5,1
1,3.0,64.0,11,19,4,1
1,4.0,58.0,11,19,3,1
0,3.0,147.0,11,19,2,1
0,3.0,133.0,11,19,1,1
1,2.0,189.0,11,19,0,1
1,2.0,142.0,11,18,23,0
2,3.0,134.0,11,18,22,0
1,3.0,176.0,11,18,21,0
3,3.0,245.0,11,18,20,0
3,3.0,266.0,11,18,19,0
4,3.0,404.0,11,18,18,0
4,3.0,883.0,11,18,17,0
5,4.0,1268.0,11,18,16,0
7,5.0,1464.0,11,18,15,0
7,5.0,1616.0,11,18,14,0
7,6.0,1891.0,11,18,13,0
7,6.0,1366.0,11,18,12,0
6,4.0,1499.0,11,18,11,0
5,4.0,837.0,11,18,10,0
5,3.0,563.0,11,18,9,0
5,3.0,476.0,11,18,8,0
5,3.0,243.0,11,18,7,0
6,4.0,130.0,11,18,6,0
5,4.0,59.0,11,18,5,0
5,3.0,28.0,11,18,4,0
5,2.0,107.0,11,18,3,0
6,3.0,233.0,11,18,2,0
7,4.0,217.0,11,18,1,0
0,4.0,292.0,11,18,0,0
5,2.0,659.0,11,17,23,6
6,3.0,208.0,11,17,22,6
5,3.0,239.0,11,17,21,6
6,3.0,320.0,11,17,20,6
7,3.0,391.0,11,17,19,6
8,3.0,525.0,11,17,18,6
8,3.0,989.0,11,17,17,6
8,4.0,2250.0,11,17,16,6
9,4.0,3278.0,11,17,15,6
9,5.0,3675.0,11,17,14,6
9,4.0,3574.0,11,17,13,6
9,5.0,2659.0,11,17,12,6
9,4.0,2190.0,11,17,11,6
8,4.0,1213.0,11,17,10,6
8,2.0,413.0,11,17,9,6
8,3.0,178.0,11,17,8,6
8,3.0,92.0,11,17,7,6
8,4.0,42.0,11,17,6,6
8,3.0,60.0,11,17,5,6
8,3.0,110.0,11,17,4,6
8,1.0,217.0,11,17,3,6
8,2.0,265.0,11,17,2,6
8,2.0,405.0,11,17,1,6
7,4.0,413.0,11,17,0,6
7,2.0,553.0,11,16,23,5
6,2.0,629.0,11,16,22,5
7,2.0,692.0,11,16,21,5
8,2.0,841.0,11,16,20,5
8,2.0,1009.0,11,16,19,5
8,2.0,1395.0,11,16,18,5
9,2.0,2760.0,11,16,17,5
9,0.0,3979.0,11,16,16,5
10,2.0,4664.0,11,16,15,5
10,2.0,4709.0,11,16,14,5
9,3.0,4471.0,11,16,13,5
9,1.0,4076.0,11,16,12,5
9,2.0,3159.0,11,16,11,5
9,2.0,2127.0,11,16,10,5
8,1.0,1001.0,11,16,9,5
7,2.0,345.0,11,16,8,5
8,0.0,190.0,11,16,7,5
8,2.0,94.0,11,16,6,5
8,3.0,57.0,11,16,5,5
8,2.0,70.0,11,16,4,5
8,3.0,217.0,11,16,3,5
8,3.0,197.0,11,16,2,5
8,4.0,234.0,11,16,1,5
7,2.0,306.0,11,16,0,5
8,5.0,319.0,11,15,23,4
8,6.0,371.0,11,15,22,4
8,6.0,483.0,11,15,21,4
8,7.0,589.0,11,15,20,4
8,6.0,521.0,11,15,19,4
7,7.0,598.0,11,15,18,4
8,6.0,1243.0,11,15,17,4
8,5.0,1650.0,11,15,16,4
9,6.0,1812.0,11,15,15,4
9,6.0,1918.0,11,15,14,4
9,6.0,2027.0,11,15,13,4
9,5.0,2084.0,11,15,12,4
8,5.0,1605.0,11,15,11,4
8,4.0,1155.0,11,15,10,4
8,6.0,610.0,11,15,9,4
7,2.0,240.0,11,15,8,4
7,3.0,253.0,11,15,7,4
6,6.0,133.0,11,15,6,4
7,2.0,87.0,11,15,5,4
7,3.0,49.0,11,15,4,4
6,3.0,79.0,11,15,3,4
6,3.0,126.0,11,15,2,4
7,4.0,82.0,11,15,1,4
8,5.0,147.0,11,15,0,4
6,4.0,199.0,11,14,23,3
6,4.0,260.0,11,14,22,3
6,5.0,266.0,11,14,21,3
5,6.0,424.0,11,14,20,3
5,7.0,917.0,11,14,19,3
4,6.0,1056.0,11,14,18,3
6,8.0,1340.0,11,14,17,3
5,6.0,1336.0,11,14,16,3
6,7.0,1343.0,11,14,15,3
6,8.0,1687.0,11,14,14,3
6,9.0,1767.0,11,14,13,3
6,10.0,1826.0,11,14,12,3
7,8.0,1354.0,11,14,11,3
8,9.0,720.0,11,14,10,3
7,8.0,599.0,11,14,9,3
7,8.0,424.0,11,14,8,3
7,8.0,246.0,11,14,7,3
7,8.0,122.0,11,14,6,3
6,6.0,61.0,11,14,5,3
6,5.0,41.0,11,14,4,3
5,4.0,109.0,11,14,3,3
2,3.0,110.0,11,14,2,3
2,3.0,95.0,11,14,1,3
6,3.0,99.0,11,14,0,3
0,2.0,210.0,11,13,23,2
0,1.0,564.0,11,13,22,2
1,1.0,257.0,11,13,21,2
1,1.0,356.0,11,13,20,2
3,1.0,443.0,11,13,19,2
4,2.0,590.0,11,13,18,2
